2	10971386
2	11106055
2	11238844
2	11352836
2	11385369
2	11406328
2	11437854
2	11468359
2	11552307
2	11623586
2	11638312
2	11723697
2	11857750
2	11926946
2	11947549
2	11962850
2	12059361
2	12208313
2	12329053
2	12407047
2	12501592
2	12679035
2	12790411
2	12956663
2	13117289
2	13179778
2	13242108
2	13352881
2	13502657
2	13566687
2	13593386
2	13693680
2	13801855
2	13838886
2	13917274
2	14050538
2	14127737
2	14138720
2	14143539
2	14193276
2	14354260
2	14509232
2	14560722
2	14575237
2	14597008
2	14612806
2	14623153
2	14668863
2	14712686
2	14744234
2	14861499
2	14964791
2	14992283
2	15161094
2	15327815
2	15364260
2	15395269
2	15443319
2	15490891
2	15647112
2	15793964
2	15801628
2	15811643
2	15951967
3	735849
3	1546132
3	1687559
3	1894214
3	2041269
3	2061725
3	2080103
3	2117288
3	2185515
3	2236235
3	2296364
3	2394521
3	2520743
3	2623831
3	2655119
3	2686519
3	2739392
3	2779572
3	2816851
3	2902153
3	2982718
3	3002686
3	3137104
3	3325919
3	3390276
3	3405917
3	3434002
3	3452306
3	3452647
3	3452988
3	3492051
3	3604570
3	3697818
3	3725868
3	3767160
3	3815115
3	3876633
3	3970358
3	4052908
3	4090328
3	4101445
3	4166025
3	4241523
3	4271639
3	4287015
3	4366902
3	4577024
3	4712556
3	4721688
3	4746531
3	4772795
3	4896875
3	5055213
3	5126024
3	5252806
3	5456721
3	5562345
3	5595545
3	5700139
3	5778749
3	5789816
3	5810716
3	5849812
3	5893540
3	5940890
3	5978297
3	5988684
3	6071164
3	6220772
3	6320137
3	6472060
3	6592882
3	6618137
3	6650898
3	6691093
3	6736364
3	6840772
3	7055954
3	7196932
3	7237242
3	7260896
3	7280120
3	7301937
3	7386417
3	7496883
3	7526425
3	7681531
3	7913497
3	7998101
3	8013765
3	8122940
3	8319522
3	8419474
3	8458099
3	8519263
3	8559615
3	8580203
3	8626634
3	8726484
3	8814697
3	8860197
3	9013786
3	9155754
3	9178960
3	9201707
3	9222290
3	9314213
3	9399218
3	9409529
3	9421385
3	9455445
3	9519034
3	9565889
3	9612674
3	9698579
3	9822389
3	9953424
3	10013494
3	10092556
3	10244239
3	10332288
3	10344415
3	10353992
3	10385961
3	10433340
3	10463596
3	10519100
3	10656459
3	10800352
3	10875282
3	10915334
3	10950684
3	10968812
3	11008904
3	11131479
3	11242293
3	11290637
3	11370963
3	11442644
3	11471275
3	11514396
3	11544699
3	11552287
3	11563606
3	11590868
3	11807781
3	12016109
3	12041506
3	12076958
3	12126208
3	12285330
3	12461527
3	12557918
3	12667467
3	12747144
3	12817428
3	12883269
3	12902096
3	12932332
3	12962659
3	13061376
3	13217466
3	13326895
3	13423371
3	13543731
4	113713
4	1369421
4	2569742
4	2752856
4	2890391
4	2944998
4	3046930
4	3107003
4	3141924
4	3184149
4	3240923
4	3291833
4	3400907
4	3516769
4	3532962
4	3570807
4	3680478
4	3769728
4	3801823
4	3829224
4	3848716
4	3874739
4	3896334
4	3919099
4	4024003
4	4140757
4	4234832
4	4374674
4	4609811
4	4817670
4	4915937
4	4972043
4	4978625
4	5081981
4	5187198
4	5201703
4	5238570
4	5268730
4	5269082
4	5269434
4	5297172
4	5637528
4	5959287
4	6023307
4	6127949
4	6178746
4	6179783
4	6181349
4	6182916
4	6274508
4	6393272
4	6427794
4	6449717
4	6484562
4	6573728
4	6652191
4	6668774
4	6753802
4	6848300
4	6866450
4	6926466
4	6999049
4	7078920
4	7152938
4	7163741
4	7189813
4	7215016
4	7226565
4	7461543
4	7801749
4	7923268
4	7997573
4	8067199
4	8084307
4	8167192
4	8303625
4	8399568
4	8444146
4	8544110
4	8828153
4	9074715
4	9147467
4	9184075
4	9216280
4	9255890
4	9308959
4	9477267
4	9619280
4	9655712
4	9755935
4	9830489
4	9835800
4	9849194
4	9869117
4	9889252
4	9973437
4	10086433
4	10135124
4	10414855
4	10746160
4	10811454
4	10825614
4	10888348
4	10984024
4	11033030
4	11045310
4	11066752
4	11160618
4	11269088
4	11305341
4	11315034
4	11324547
4	11341872
4	11375687
4	11404616
4	11415199
4	11519503
4	11661225
4	11740766
4	11783190
4	11801629
4	11846093
4	11879053
4	12028481
4	12198439
4	12229774
4	12269414
4	12314025
4	12610741
4	12892184
4	12899394
4	12965213
4	13039191
4	13056585
4	13065229
4	13078916
4	13094885
4	13187744
4	13338184
5	550408
5	1102745
5	1127958
5	1236487
5	1388452
5	1642195
5	1841004
5	1896007
5	2058221
5	2178671
5	2196260
5	2291121
5	2400280
5	2457672
5	2538433
5	2612339
5	2658253
5	2690973
5	2747239
5	2807804
5	2933748
5	3118924
5	3258971
5	3347698
5	3390262
5	3431653
5	3460979
5	3786681
5	4152245
5	4206539
5	4368917
5	4545579
5	4582692
5	4612089
5	4826370
5	5059653
5	5185152
5	5299384
5	5339675
5	5484277
5	5637639
5	5759852
5	5935675
5	6061492
5	6118844
5	6167238
5	6231614
5	6296821
5	6353961
5	6435892
5	6633217
5	6781603
5	6815656
5	6845148
5	6853935
5	6919501
5	7104051
5	7364053
5	7514042
5	7563932
5	7769794
5	7998911
5	8062743
5	8078506
5	8107850
5	8179042
5	8276775
5	8330573
5	8394529
5	8496352
5	8554138
5	8642369
5	8876411
5	9071657
5	9204783
5	9300547
5	9304213
5	9309061
5	9454104
5	9607266
5	9631372
5	9647273
5	9662088
5	9726578
5	9880770
5	9985872
5	10081878
5	10198798
5	10227641
5	10236347
5	10312376
5	10468704
5	10560842
5	10576626
5	10620326
5	10675042
5	10752847
5	10934326
5	11095482
5	11160818
5	11190946
5	11198870
5	11252607
5	11405806
5	11511508
5	11526704
5	11552108
5	11575756
5	11735430
5	12016503
5	12219552
5	12357446
5	12430677
5	12454244
5	12630215
5	12889626
5	12991624
5	13259495
5	13528508
5	13541659
5	13562870
5	13635717
5	13730276
5	13764343
5	13831895
6	867754
6	1812265
6	1893198
6	1967505
6	2039276
6	2044634
6	2095053
6	2298343
6	2476321
6	2663151
6	2913595
6	3010794
6	3033887
6	3097890
6	3375077
6	3776491
6	3962058
6	3979954
6	3997700
6	4009465
6	4019190
6	4177963
6	4386041
6	4703155
6	4996779
6	5057337
6	5090621
6	5106949
6	5428709
6	5753293
6	5827649
6	5973549
6	6194274
6	6436144
6	6609203
6	6688401
6	6708616
6	6726201
6	6738381
6	6805277
6	6914113
6	6975494
6	7113032
6	7248469
6	7266071
6	7272684
6	7409289
6	7686286
6	7853649
6	8061548
6	8275058
6	8361368
6	8516954
6	8649431
6	8745955
6	8994114
6	9255962
6	9339763
6	9359533
6	9450143
6	9549028
6	9578921
6	9627038
6	9666014
6	9709326
6	9777939
6	9871318
6	10039696
6	10147703
6	10157914
6	10426111
6	10767614
6	10854127
6	10929676
6	11021911
6	11162711
6	11283838
6	11326376
6	11367781
6	11441072
6	11604277
6	11745801
6	11841331
6	11959368
6	12045984
6	12063216
6	12157158
6	12310806
6	12656613
6	13228386
6	13528376
6	13549242
6	13561203
6	13591404
6	13628471
6	13644377
6	13684697
6	13739857
6	13764356
6	13783904
6	13908044
6	14036757
6	14055577
6	14111496
6	14210327
6	14399354
6	14546539
6	14588073
6	14633496
6	14712779
6	14788618
6	14793560
6	14802334
6	14907012
6	15055048
6	15119060
6	15136002
6	15142012
6	15180025
6	15216368
6	15225475
6	15256318
6	15283482
6	15349975
6	15502646
6	15891827
6	16191477
6	16418850
6	16655760
6	16700204
6	16912847
6	17098747
6	17114881
6	17127872
6	17133480
6	17141593
6	17155331
6	17182513
6	17203489
6	17237235
6	17275880
6	17288843
6	17311200
6	17328768
6	17339666
6	17357699
6	17372137
6	17392310
6	17439564
6	17470792
6	17490589
6	17574872
6	17642371
6	17651171
6	17680633
6	17746699
7	30283
7	61347
7	109009
7	198127
7	294904
7	472866
7	651712
7	764648
7	890894
7	983684
7	1056776
7	1142862
7	1181622
7	1191104
7	1352096
7	1680676
7	1881291
7	1920411
7	1985142
7	2037261
7	2051972
7	2077573
7	2113415
7	2269915
7	2448571
7	2526886
7	2624719
7	2733204
7	2794261
7	2819831
7	2838027
7	2853756
7	2860800
7	2892401
7	2944948
7	2995406
7	3050867
7	3109778
7	3144225
7	3150050
7	3165938
7	3192205
7	3230991
7	3270816
7	3434984
7	3593438
7	3601595
7	3688794
7	3778198
7	4037627
7	6057425
7	7847045
7	7911449
7	8127071
7	8346870
7	8395898
7	8433759
7	8478837
7	8508981
7	8944982
7	9380297
7	9443245
7	9635433
7	9795674
7	9831075
7	9885182
7	9926399
7	9965168
7	10003105
7	10083954
7	10170903
7	10260084
7	10345735
7	10378058
7	10422603
7	10567241
7	10705471
7	10723633
7	10761348
7	10811471
7	10835323
7	10863030
7	10893498
7	11063702
7	11235583
7	11255054
7	11308704
7	11386603
7	11478501
7	11563186
7	11658160
7	11734299
7	11740648
7	11798019
7	11863393
7	11884463
7	11952735
7	12087181
7	12391044
7	12701048
7	12790593
7	12799500
7	12835226
7	12878076
7	12909313
7	12936181
7	12994978
7	13057974
7	13143272
7	13222436
7	13455943
7	13791435
7	13899241
7	13935533
7	13993515
7	14107183
8	225658
8	499038
8	605801
8	690512
8	731155
8	775387
8	825260
8	868258
8	909956
8	953457
8	1020816
8	1102087
8	1146676
8	1219945
8	1341749
8	1955611
8	2608108
8	2712984
8	2817893
8	2963266
8	3036621
8	3063992
8	3080159
8	3091904
8	3103980
8	3133292
8	3154772
8	3171700
8	3248995
8	3331663
8	3364818
8	3382482
8	3504412
8	3624359
8	3634892
8	3656653
8	3820501
8	4085244
8	4302604
8	4449906
8	4494050
8	4604094
8	4741784
8	4847993
8	4934336
8	5132761
8	5340439
8	5423334
8	5516908
8	5601276
8	5659790
8	5670919
8	5711754
8	5744712
8	5759041
8	5893841
8	6017874
8	6029037
8	6047473
8	6059186
8	6064406
8	6077442
8	6436534
8	6964811
8	7283870
8	7426055
8	7451190
8	7665490
8	7863006
8	7911249
8	7959600
8	7985103
8	8017413
8	8039087
8	8088631
8	8155281
8	8244195
8	8319125
8	8338521
8	8362422
8	8385414
8	8392870
8	8741746
8	9307041
8	9556372
8	9593447
8	9630171
8	9741013
8	9839647
8	9912588
8	9967128
8	10049323
8	10213174
8	10358831
8	10469001
8	10564069
8	10688528
8	10769834
8	10791485
8	10956125
8	11116836
8	11267853
8	11437089
8	11490964
8	11587012
8	12043331
8	12442179
8	12466866
8	12509040
8	12559767
8	12626008
8	12696196
9	1269239
9	2788878
9	3083094
9	3226417
9	3371303
9	3457599
9	3508873
9	3586917
9	3663784
9	3715206
9	3966957
9	4256491
9	4348652
9	4378757
9	4404432
9	4519605
9	4637406
9	4710790
9	4814700
9	5001578
9	5214660
9	5294635
9	5395507
9	5613821
9	5831125
9	5928400
9	5941488
9	5992792
9	6042238
9	6460846
9	6924234
9	7165021
9	7470689
9	7597181
9	7624760
9	7712761
9	7877666
9	7970184
9	8012063
9	8056020
9	8138281
9	8223897
9	8267501
9	8344538
9	8499815
9	8646183
9	8710331
9	8776182
9	8830066
9	8864584
9	8882416
9	8896780
9	9052010
9	9264750
9	9338961
9	9360822
9	9392111
9	9443560
9	9531824
9	9607051
9	9660444
9	9766302
9	9886224
9	9948988
9	9997575
9	10067907
9	10201753
9	10324249
9	10408896
9	10465795
9	10504676
9	10579804
9	10670622
9	10739215
9	10756334
9	10812198
9	10876518
9	11036373
9	11205571
9	11249464
9	11311430
9	11348691
9	11439036
9	11582465
9	11637576
9	11654248
9	11670898
9	11760375
9	11861778
9	11953158
9	12064694
9	12098554
9	12102637
9	12107744
9	12156986
9	12217221
9	12292489
10	289093
10	610196
10	1179828
10	1720115
10	1769946
10	1825531
10	1835945
10	1861793
10	1899180
10	1970685
10	2117842
10	2299089
10	2391151
10	2406192
10	2548847
10	2724046
10	2851975
10	3111728
10	3319153
10	3378279
10	3424943
10	3565699
10	3694260
10	3807693
10	3942070
10	3975914
10	3991671
10	4117376
10	4244558
10	4295471
10	4393174
10	4448926
10	4454883
10	4878856
10	5328682
10	5723789
10	6091709
10	6098535
10	6131382
10	6162355
10	6179129
10	6208326
10	6223777
10	6226660
10	6234550
10	6241320
10	6245846
10	6272468
10	6328056
10	6457943
10	6586757
10	6633810
10	6652750
10	6669756
10	6703235
10	6737336
10	6754133
10	6827161
10	6948341
10	7078083
10	7305521
10	7479384
10	7507204
10	7566345
10	7626764
10	7635528
10	7701996
10	7780649
10	7805163
10	7828433
10	7859579
10	7877708
10	7908657
10	8111012
10	8294411
10	8311212
10	8329165
10	8399195
10	8588303
10	8813501
10	8940725
10	8975499
10	9023342
10	9074485
10	9092212
10	9108826
10	9123647
10	9133300
10	9138555
10	9192958
10	9273066
10	9306410
10	9371902
10	9512915
10	9600578
10	9611951
10	9630006
10	9647532
10	9660656
10	9681501
10	9696868
10	9704527
10	9715626
10	9728209
10	9754061
10	9785570
10	9960989
10	10131764
10	10135584
10	10139829
10	10157974
10	10188965
10	10281520
10	10431114
10	10581080
10	10752945
10	10867415
10	10907969
10	10973100
10	11039748
10	11068667
10	11131128
10	11353935
10	11555793
10	11616780
10	11659059
10	11708437
10	11767933
10	11891895
10	12062447
10	12149661
10	12169171
10	12194760
10	12214052
10	12287052
11	25349
11	64714
11	158228
11	260342
11	287032
11	317523
11	357211
11	426076
11	490309
11	553370
11	684897
11	965352
11	1208827
11	1272066
11	1358650
11	1447528
11	1482820
11	1535983
11	1623598
11	1671484
11	1689067
11	1705337
11	1707591
11	1716804
11	1732458
11	1741815
11	1789711
11	1857142
11	1927777
11	2145647
11	2361067
11	2588631
11	2823103
11	2885666
11	2960844
11	3099327
11	3348897
11	5427936
11	7332045
11	7379174
11	7440757
11	7521584
11	7597566
11	7608601
11	7609343
11	7610085
11	7614725
11	7653714
11	7717549
11	7806593
11	7879481
11	7893773
11	8121218
11	8366932
11	8398609
11	8818830
11	9237785
11	9379258
11	9519317
11	9556385
11	9616754
11	9676517
11	9708790
11	9732579
11	9754540
11	9760164
11	9785427
11	9957118
11	10125882
11	10151047
11	10202975
11	10271251
11	10295286
11	10305266
11	10323742
11	10364145
11	10396443
11	10458391
11	10612626
11	10778847
11	10862312
11	10885210
11	10903856
11	10926178
11	10973838
11	11101309
11	11206068
11	11284914
11	11373911
11	11451473
11	11511967
11	11520718
11	11531900
11	11541129
11	11616618
11	11778179
11	11877955
11	11932325
11	11977479
11	12025347
11	12083614
11	12096066
11	12099901
11	12118652
11	12318760
11	12517255
11	12593974
11	12658926
11	12668999
11	12722529
11	12768496
11	12800509
11	12833801
11	12922022
11	13060343
11	13130818
11	13164320
11	13179703
11	13208583
11	13285318
11	13334024
11	13342008
11	13357380
11	13422429
11	13640490
11	13839823
11	13930607
11	14002950
11	14033821
11	14106529
11	14222225
11	14305210
11	14416528
11	14585067
11	15108802
11	15641646
11	15751807
11	15776921
11	15787480
11	15946766
11	16151340
11	16223113
11	16300844
12	52063
12	116393
12	132573
12	208261
12	293964
12	312474
12	335272
12	390685
12	436647
12	455356
12	504704
12	562886
12	626184
12	689700
12	712815
12	849468
12	1149967
12	1669328
12	2079264
12	2164920
12	2860801
12	3794736
12	4074523
12	4123916
12	4176583
12	4197507
12	4206918
12	4260007
12	4360384
12	4497005
12	4628753
12	4721122
12	4809759
12	4877029
12	4954735
12	5086917
12	5166502
12	5246196
12	5348865
12	5397237
12	5480959
12	5583104
12	5626688
12	5648922
12	5761686
12	5939821
12	6041865
12	6110139
12	6162318
12	6180188
12	6202148
12	6256102
12	6341653
12	6444181
12	6588114
12	6685994
12	6706899
12	6763172
12	6823245
12	6843717
12	6915574
12	6992281
12	7202288
12	7426529
12	7466281
12	7528126
12	7585756
12	7795433
12	8059732
12	8132877
12	8219975
12	8351396
12	8473984
12	8647136
12	8828990
12	8971966
12	9089845
12	9236063
12	9364688
12	9410083
12	9445216
12	9486468
12	9528834
12	9549174
12	9608877
12	9684436
12	9908005
12	10134189
12	10175265
12	10211198
12	10242532
12	10263320
12	10303223
12	10435965
12	10664305
12	10801750
12	10834633
12	10861717
12	10865641
12	10885033
12	10936478
12	11000938
12	11069949
12	11116013
12	11136428
12	11164056
12	11191764
12	11290336
12	11444967
13	107049
13	250759
13	314945
13	350021
13	372608
13	1315320
13	2369234
13	2502382
13	2515111
13	2552891
13	2592612
13	2643386
13	2697511
13	2735187
13	2766317
13	2794866
13	2832478
13	2886080
13	2948815
13	2985529
13	3047343
13	3095410
13	3102590
13	3122479
13	3195302
13	3260941
13	3307166
13	3378253
13	3460398
13	3512300
13	3563400
13	3615464
13	3620244
13	3631016
13	3710283
13	3915133
13	4141643
13	4245463
13	4269060
13	4327294
13	4373081
13	4436308
13	4563621
13	4632983
13	4679620
13	4729098
13	4782311
13	4838001
13	4983873
13	5131274
13	5150076
13	5174104
13	5224122
13	5308312
13	5426728
13	5547703
13	5601871
13	5618632
13	5662000
13	5780611
13	5902179
13	6201246
13	6688430
13	6919537
13	6935387
13	6958690
13	7058180
13	7492621
13	7861545
13	8527115
13	9348472
13	9594727
13	9683888
13	9708736
13	9732394
13	9816156
13	9897891
13	9917304
13	9932184
13	9937778
13	9986864
13	10115114
13	10241496
13	10379255
13	10571250
13	10744379
13	10848120
13	10962770
13	11111918
13	11228838
14	781573
14	1696492
14	1846485
14	1901212
14	1976523
14	2200547
14	2457424
14	2692108
14	2903473
14	2950554
14	2966332
14	3018062
14	3150756
14	3375940
14	3512762
14	3560792
14	3631160
14	3661681
14	3840920
14	4091234
14	4181113
14	4204131
14	4285655
14	4402783
14	4452619
14	4480723
14	4520486
14	4635021
14	4730977
14	4776084
14	4847277
14	5035164
14	5253548
14	5548126
14	5921785
14	6077540
14	6388099
14	6709132
14	6736713
14	6818938
14	6902134
14	6916169
14	6966978
14	7014275
14	7154926
14	7287342
14	7298161
14	7316708
14	7342655
14	7382370
14	7424518
14	7447092
14	7476020
14	7655409
14	7831065
14	7902682
14	7975980
14	8158778
14	8373021
14	8475280
14	8566740
14	8631028
14	8672768
14	8703670
14	8734790
14	8839157
14	8946919
14	8976667
14	8999410
14	9043063
14	9100127
14	9139041
14	9163878
14	9247124
14	9316349
14	9373042
14	9458776
14	9533935
14	9600436
14	9688004
14	9910032
14	10105969
14	10144440
14	10146661
14	10261248
14	10378552
14	10419231
14	10563423
15	614564
15	1259963
15	1295886
15	1334209
15	1853367
15	2622639
15	2941770
15	2992660
15	3046939
15	3111423
15	3226554
15	3365364
15	3539851
15	3854345
15	4060790
15	4088692
15	4132813
15	4206414
15	4259886
15	4381996
15	4597417
15	4736304
15	4772350
15	4779558
15	4790285
15	4839706
15	4939991
15	5023478
15	5056357
15	5066043
15	5168074
15	5453027
15	5639319
15	5651794
15	5860186
15	6070774
15	6187019
15	6335117
15	6500551
15	6626843
15	6725281
15	6827007
15	6838327
15	6845899
15	6874212
15	6920460
15	6946153
15	6950279
15	6984502
15	7025977
15	7052520
15	7084692
15	7122653
15	7219930
15	7299657
15	7321356
15	7352304
15	7440973
15	7566280
15	7637872
15	7678977
15	7753572
15	7866569
15	7944511
15	7975748
15	8012631
15	8036904
15	8049165
15	8103606
15	8150471
15	8167444
15	8280222
15	8418093
15	8601330
15	8749859
15	8765452
15	8817509
15	8877080
15	8919174
15	8960196
15	8981032
15	9067781
15	9159279
15	9350107
16	498566
16	1335694
16	1691241
16	1760412
16	1984597
16	2181367
16	2208656
16	2280787
16	2444978
16	2647054
16	2777565
16	2834653
16	2986803
16	3156938
16	3236488
16	3266680
16	3390910
16	3560368
16	3614324
16	3623921
16	3645673
16	3673919
16	3691850
16	3711080
16	3725634
16	3798460
16	3883454
16	3946410
16	4001142
16	4026525
16	4088413
16	4210165
16	4296989
16	4307026
16	4316288
16	4375240
16	4440930
16	4481181
16	4522956
16	4550911
16	4780100
16	5033820
16	5190295
16	5310688
16	5336328
16	5534218
16	5707019
16	5715388
16	5763796
16	5807607
16	5911722
16	6040199
16	6084509
16	6213289
16	6368195
16	6438931
16	6495554
16	6548358
16	6572628
16	6617016
16	6687223
16	6744006
16	6812881
16	6911800
16	6992197
16	7125059
